ID,Play Frequency,Time Since Played,Latency,Infractions,Skill Level
Player 826,9,16,1,2,5
Player 490,20,4,146,4,70
Player 730,12,3,70,2,98
Player 987,9,4,112,5,3
Player 14,21,3,33,3,96
Player 333,15,5,194,0,57
Player 928,6,13,109,5,84
Player 532,21,19,5,0,98
Player 693,8,12,114,0,72
Player 640,24,7,125,4,77
Player 826,9,16,1,2,5
Player 599,15,24,52,0,43
Player 837,21,16,140,5,43
Player 676,12,12,37,4,90
Player 741,3,8,97,5,88
Player 319,6,9,93,5,23
Player 109,15,9,132,1,15
Player 937,10,5,56,1,31
Player 471,24,20,5,0,86
Player 719,15,5,74,5,30
Player 42,0,4,113,3,81
Player 744,13,6,76,3,31
Player 690,24,18,91,4,90
Player 560,21,14,85,1,51
Player 407,8,1,30,1,27
Player 388,10,24,39,5,57
Player 385,19,2,174,4,46
Player 734,13,19,128,4,21
Player 793,5,14,35,0,62
Player 952,23,20,195,5,3
Player 631,18,17,50,3,24
Player 197,18,24,145,4,7
Player 85,9,18,109,3,81
Player 467,21,2,174,4,81
Player 502,21,5,62,3,70
Player 603,11,0,44,0,12
Player 1000,6,23,35,1,100
Player 519,15,12,120,5,13
Player 29,18,4,132,4,47
Player 754,19,12,30,4,8
Player 354,3,7,193,5,14
Player 207,4,5,148,1,13
Player 323,17,14,83,5,12
Player 79,23,22,0,0,10
Player 438,9,6,118,1,52
Player 647,20,2,131,1,45
Player 862,9,10,168,5,9
Player 843,11,1,168,3,21
Player 604,8,19,136,3,36
Player 533,19,10,57,3,61
Player 365,10,18,188,3,87
Player 912,23,10,29,0,75
Player 453,13,7,126,5,42
Player 432,15,6,70,2,47
Player 710,21,8,70,5,96
Player 434,11,3,122,4,5
Player 254,20,24,198,2,32
Player 302,3,12,15,2,54
Player 670,8,2,183,1,73
Player 936,22,11,17,5,89
Player 936,22,11,17,5,89
Player 489,2,14,84,4,19
Player 686,18,8,151,4,19
Player 34,6,3,88,3,62
Player 897,1,19,178,5,57
Player 303,10,14,8,3,17
Player 617,3,0,134,3,48
Player 339,13,4,48,3,85
Player 679,14,10,52,2,34
Player 893,3,0,147,1,68
Player 805,10,22,122,2,12
Player 955,0,15,124,5,80
Player 878,19,12,62,3,22
Player 951,21,20,54,0,71
Player 199,18,17,191,3,35
Player 94,4,12,24,4,56
Player 190,19,16,97,0,13
Player 647,20,2,131,1,45
Player 845,13,11,111,0,53
Player 761,21,0,16,2,65
Player 42,0,4,113,3,81
Player 765,23,3,21,0,2
Player 442,3,1,43,1,70
Player 442,3,1,43,1,70
Player 899,7,2,82,4,97
Player 312,7,16,173,0,40
Player 553,6,22,13,5,52
Player 260,16,2,154,0,80
Player 668,5,24,35,1,46
Player 460,1,4,87,5,87
Player 474,15,12,149,0,32
Player 993,14,8,156,5,65
Player 817,23,15,190,4,22
Player 344,12,21,142,3,91
Player 648,19,12,65,3,19
Player 522,2,9,40,4,49
Player 282,18,21,77,4,12
Player 356,22,14,57,5,51
Player 1,11,12,112,0,95
Player 896,20,5,147,2,44
Player 409,15,17,1,5,52
Player 908,19,15,96,0,21
Player 358,19,20,101,3,96
Player 394,24,12,57,2,32
Player 617,3,0,134,3,48
Player 203,6,16,170,2,85
Player 470,17,9,80,5,63
Player 19,11,12,136,4,42
Player 936,22,11,17,5,89
Player 604,8,19,136,3,36
Player 859,1,2,63,4,98
Player 993,14,8,156,5,65
Player 400,9,10,31,0,1
Player 320,11,7,71,3,4
Player 33,3,16,130,2,82
Player 883,21,18,163,4,83
Player 358,19,20,101,3,96
Player 458,0,13,45,3,20
Player 149,15,1,126,0,94
Player 550,17,11,163,3,73
Player 725,15,3,189,4,100
Player 410,21,23,84,5,58
Player 644,20,19,55,2,64
Player 936,22,11,17,5,89
Player 46,1,9,184,0,58
Player 117,10,13,12,3,60
Player 895,20,11,198,2,32
Player 358,19,20,101,3,96
Player 573,9,22,192,4,77
Player 712,6,16,18,2,64
Player 634,16,24,19,4,73
Player 424,14,8,121,4,66
Player 727,5,18,3,3,98
Player 350,14,6,156,1,22
Player 791,17,17,183,2,65
Player 468,20,5,29,3,3
Player 566,17,17,12,0,46
Player 806,5,11,175,2,50
Player 535,5,15,75,1,56
Player 392,17,19,167,2,84
Player 81,21,7,116,4,58
Player 971,16,13,55,1,90
Player 134,20,0,71,4,88
Player 858,24,23,7,3,51
Player 972,22,0,161,4,96
Player 764,24,15,164,1,44
Player 771,23,9,108,0,6
Player 681,19,13,137,4,1
Player 97,4,10,56,1,23
Player 857,1,24,7,2,70
Player 94,4,12,24,4,56
Player 43,13,19,119,0,49
Player 440,6,9,23,4,61
Player 484,2,1,66,0,55
Player 681,19,13,137,4,1
Player 372,19,23,152,2,97
Player 613,23,1,155,4,72
Player 308,21,21,175,3,9
Player 631,18,17,50,3,24
Player 344,12,21,142,3,91
Player 945,13,24,110,5,26
Player 673,5,17,178,0,92
Player 480,23,1,162,1,95
Player 488,24,5,113,2,76
Player 909,12,16,129,5,84
Player 798,10,10,156,3,100
Player 112,7,2,82,1,37
Player 992,21,13,101,1,25
Player 759,23,17,175,1,21
Player 407,8,1,30,1,27
Player 351,1,15,198,3,24
Player 961,24,13,186,1,67
Player 385,19,2,174,4,46
Player 204,13,9,30,4,58
Player 137,12,3,9,5,3
Player 338,14,9,127,1,16
Player 867,2,14,81,5,53
Player 514,6,17,64,3,28
Player 608,24,7,64,1,1
Player 674,2,7,144,1,76
Player 364,21,18,114,5,96
Player 91,14,14,29,3,47
Player 702,0,23,73,1,0
Player 514,6,17,64,3,28
Player 570,13,12,82,0,41
Player 96,4,9,191,0,84
Player 122,19,5,181,3,98
Player 753,24,15,84,3,83
Player 346,0,23,102,1,49
Player 808,23,1,147,5,81
Player 151,2,22,105,2,36
Player 672,9,1,78,2,18
Player 188,16,20,44,5,32
Player 377,21,1,27,4,13
Player 77,5,17,83,4,68
Player 673,5,17,178,0,92
Player 611,4,4,90,5,1
Player 505,21,9,102,3,23
Player 875,7,5,57,0,14
Player 916,20,19,109,0,63
Player 565,19,14,119,1,1
Player 418,23,10,67,0,90
Player 344,12,21,142,3,91
Player 783,18,21,123,1,95
Player 709,5,7,158,4,45
Player 996,11,12,84,3,20
Player 131,23,12,157,0,66
Player 696,22,5,82,1,43
Player 18,10,6,127,4,23
Player 320,11,7,71,3,4
Player 245,12,4,22,5,26
Player 532,21,19,5,0,98
Player 22,4,5,113,2,37
Player 166,13,17,110,3,25
Player 263,12,23,181,0,16
Player 912,23,10,29,0,75
Player 972,22,0,161,4,96
Player 352,0,0,189,2,62
Player 184,16,8,189,0,9
Player 322,14,1,70,0,16
Player 206,6,9,59,1,9
Player 463,8,19,99,4,30
Player 493,20,4,119,2,50
Player 882,9,3,38,4,84
Player 711,20,11,39,1,44
Player 523,11,21,190,2,20
Player 359,3,15,147,2,38
Player 559,11,23,105,4,79
Player 880,6,13,0,4,65
Player 797,9,8,102,3,28
Player 263,12,23,181,0,16
Player 147,1,4,65,3,77
Player 946,10,14,184,4,80
Player 926,17,22,200,5,29
Player 791,17,17,183,2,65
Player 408,16,19,114,3,0
Player 477,14,23,175,4,59
Player 943,24,18,66,2,50
Player 389,8,6,108,5,99
Player 688,1,7,130,0,77
Player 95,8,12,169,1,76
Player 848,5,17,71,0,60
Player 213,19,15,149,5,98
Player 459,20,5,162,2,51
Player 698,15,21,45,0,73
Player 97,4,10,56,1,23
Player 672,9,1,78,2,18
Player 439,22,4,70,3,41
Player 211,24,2,169,5,20
Player 351,1,15,198,3,24
Player 330,24,15,171,0,37
Player 952,23,20,195,5,3
Player 386,23,11,48,0,57
Player 268,17,11,89,0,44
Player 683,7,19,111,5,14
Player 891,13,18,89,3,64
Player 568,24,12,185,1,81
Player 757,1,18,4,5,33
Player 166,13,17,110,3,25
Player 637,9,18,114,2,79
Player 646,10,19,160,1,87
Player 701,21,22,105,3,1
Player 342,9,15,187,2,13
Player 967,24,13,111,4,86
Player 577,2,18,45,5,25
Player 91,14,14,29,3,47
Player 40,20,17,175,2,31
Player 6,21,18,70,1,83
Player 823,0,19,153,4,78
Player 377,21,1,27,4,13
Player 299,2,16,35,0,72
Player 902,10,12,150,0,7
Player 932,17,11,54,5,26
Player 758,10,16,51,3,90
Player 790,15,12,135,5,63
Player 826,9,16,1,2,5
Player 774,1,19,145,3,52
Player 897,1,19,178,5,57
Player 195,14,17,95,1,19
Player 518,23,3,90,5,33
Player 415,11,22,95,1,89
Player 200,1,13,185,2,68
Player 869,0,1,40,3,15
Player 454,5,0,7,5,29
Player 337,24,11,140,3,20
Player 705,15,19,101,2,69
Player 400,9,10,31,0,1
Player 127,3,11,151,4,60
Player 431,3,8,115,1,5
Player 97,4,10,56,1,23
Player 873,7,17,170,2,58
Player 489,2,14,84,4,19
Player 630,17,8,153,2,98
Player 646,10,19,160,1,87
Player 377,21,1,27,4,13
Player 479,14,4,112,2,35
Player 493,20,4,119,2,50
Player 53,16,1,50,4,31
Player 482,17,5,35,5,86
Player 823,0,19,153,4,78
Player 611,4,4,90,5,1
Player 845,13,11,111,0,53
Player 6,21,18,70,1,83
Player 901,20,14,19,3,7
Player 341,18,15,40,0,4
Player 16,13,14,156,3,63
Player 784,1,17,145,0,92
Player 853,17,11,59,1,52
Player 136,16,22,131,1,94
Player 349,20,23,177,2,93
Player 234,7,2,49,4,74
Player 482,17,5,35,5,86
Player 86,20,23,20,4,57
Player 604,8,19,136,3,36
Player 754,19,12,30,4,8
Player 619,8,6,17,4,8
Player 437,12,24,132,3,48
Player 713,23,5,47,5,53
Player 560,21,14,85,1,51
Player 33,3,16,130,2,82
Player 10,5,2,33,4,70
Player 715,24,6,113,1,48
Player 808,23,1,147,5,81
Player 949,19,0,62,2,76
Player 5,22,0,86,1,32
Player 719,15,5,74,5,30
Player 690,24,18,91,4,90
Player 185,4,15,28,0,10
Player 946,10,14,184,4,80
Player 13,1,14,148,3,75
Player 693,8,12,114,0,72
Player 220,12,20,99,1,49
Player 226,7,22,115,3,29
Player 593,24,5,22,5,23
Player 484,2,1,66,0,55
Player 413,2,7,90,4,14
Player 875,7,5,57,0,14
Player 710,21,8,70,5,96
Player 580,16,24,73,5,58
Player 644,20,19,55,2,64
Player 578,2,22,150,4,65
Player 185,4,15,28,0,10
Player 528,24,16,65,4,33
Player 922,10,8,90,3,36
Player 399,3,18,109,0,79
Player 790,15,12,135,5,63
Player 473,9,16,137,1,93
Player 579,23,23,83,1,11
Player 371,3,3,71,0,0
Player 660,21,1,52,3,91
Player 433,2,22,4,1,71
Player 247,18,23,107,0,82
Player 887,24,0,142,5,68
Player 2,13,14,67,0,34
Player 864,6,5,101,0,95
Player 247,18,23,107,0,82
Player 84,11,13,2,3,6
Player 435,15,18,21,4,29
Player 921,5,15,131,5,1
Player 237,18,0,147,5,67
Player 404,20,9,196,3,94
Player 186,7,11,166,0,4
Player 957,14,3,5,4,99
Player 202,4,15,184,4,55
Player 1000,6,23,35,1,100
Player 269,23,20,198,1,54
Player 364,21,18,114,5,96
Player 157,9,6,115,4,41
Player 582,24,11,114,5,69
Player 987,9,4,112,5,3
Player 494,0,18,53,2,21
Player 59,20,24,63,4,92
Player 833,11,21,41,0,97
Player 858,24,23,7,3,51
Player 57,20,24,171,5,25
Player 365,10,18,188,3,87
Player 319,6,9,93,5,23
Player 9,6,3,198,3,42
Player 37,22,6,128,3,43
Player 84,11,13,2,3,6
Player 9,6,3,198,3,42
Player 915,22,19,148,4,67
Player 552,12,6,108,0,92
Player 319,6,9,93,5,23
Player 799,1,3,138,5,90
Player 120,24,15,197,0,7
Player 764,24,15,164,1,44
Player 347,18,15,140,3,80
Player 475,2,11,29,1,28
Player 189,21,8,91,5,42
Player 587,18,22,27,1,11
Player 570,13,12,82,0,41
Player 303,10,14,8,3,17
Player 239,19,12,163,3,89
Player 588,22,4,143,1,84
Player 341,18,15,40,0,4
Player 181,15,19,177,0,86
Player 792,9,16,140,2,30
Player 684,8,22,5,4,95
Player 319,6,9,93,5,23
Player 198,4,4,41,3,18
Player 82,10,19,18,0,39
Player 366,9,12,56,4,15
Player 206,6,9,59,1,9
Player 583,8,12,142,2,56
Player 675,21,1,187,2,84
Player 116,10,11,55,3,53
Player 2,13,14,67,0,34
Player 38,10,19,140,4,26
Player 598,9,14,48,2,12
Player 259,16,21,97,1,86
Player 981,9,15,77,4,4
Player 506,23,3,47,5,95
Player 999,15,0,170,1,83
Player 841,4,19,76,0,54
Player 620,17,8,17,5,38
Player 290,12,22,154,3,96
Player 543,19,2,83,2,98
Player 563,18,5,190,1,67
Player 654,13,7,134,3,78
Player 458,0,13,45,3,20
Player 449,11,16,127,4,36
Player 920,19,9,12,0,3
Player 671,14,12,53,0,4
Player 461,1,22,20,2,34
Player 920,19,9,12,0,3
Player 128,7,19,30,0,24
Player 949,19,0,62,2,76
Player 889,20,10,62,1,51
Player 615,12,22,57,1,24
Player 431,3,8,115,1,5
Player 228,19,4,32,3,56
Player 279,4,19,109,0,47
Player 549,20,23,171,0,79
Player 576,14,22,198,1,22
Player 610,11,11,100,1,59
Player 777,11,16,184,4,91
Player 166,13,17,110,3,25
Player 630,17,8,153,2,98
Player 264,10,4,70,2,16
Player 90,16,17,131,1,59
Player 955,0,15,124,5,80
Player 632,2,2,69,4,55
Player 975,17,22,2,2,6
Player 804,20,10,9,1,24
Player 307,20,6,12,1,19
Player 531,9,3,37,3,0
Player 650,11,7,195,0,41
Player 961,24,13,186,1,67
Player 70,12,19,176,1,3
Player 657,10,16,126,0,61
Player 265,16,14,31,0,39
Player 384,17,9,45,1,45
Player 4,0,24,136,3,4
Player 442,3,1,43,1,70
Player 434,11,3,122,4,5
Player 640,24,7,125,4,77
Player 586,21,17,24,0,49
Player 172,6,5,81,1,59
Player 724,20,15,88,5,31
Player 264,10,4,70,2,16
Player 686,18,8,151,4,19
Player 752,20,4,114,5,68
Player 404,20,9,196,3,94
Player 615,12,22,57,1,24
Player 281,13,7,65,1,23
Player 556,12,6,30,0,38
Player 495,16,24,195,0,30
Player 760,15,20,155,5,69
Player 496,10,15,53,5,68
Player 826,9,16,1,2,5
Player 590,12,4,14,3,64
Player 865,6,20,22,1,58
Player 817,23,15,190,4,22
Player 490,20,4,146,4,70
Player 115,14,13,56,3,65
Player 485,19,18,103,0,30
Player 366,9,12,56,4,15
Player 84,11,13,2,3,6
Player 876,1,18,199,2,70
Player 577,2,18,45,5,25
Player 676,12,12,37,4,90
Player 620,17,8,17,5,38
Player 564,22,22,159,5,76
Player 423,14,3,117,2,71
Player 588,22,4,143,1,84
Player 629,24,4,136,1,50
Player 857,1,24,7,2,70
Player 326,11,16,70,2,26
Player 443,11,13,120,1,26
Player 22,4,5,113,2,37
Player 913,13,8,177,5,58
Player 978,18,1,22,0,98
Player 920,19,9,12,0,3
Player 326,11,16,70,2,26
Player 136,16,22,131,1,94
Player 70,12,19,176,1,3
Player 642,12,14,96,0,24
Player 443,11,13,120,1,26
Player 940,24,9,82,4,53
Player 112,7,2,82,1,37
Player 523,11,21,190,2,20
Player 958,6,5,7,0,97
Player 913,13,8,177,5,58
Player 115,14,13,56,3,65
Player 690,24,18,91,4,90
Player 698,15,21,45,0,73
Player 812,2,4,158,0,25
Player 138,11,3,33,3,27
Player 878,19,12,62,3,22
Player 134,20,0,71,4,88
Player 390,16,10,46,2,85
Player 925,10,16,72,5,9
Player 549,20,23,171,0,79
Player 756,22,5,39,4,76
Player 79,23,22,0,0,10
Player 447,17,19,160,2,62
Player 100,4,3,90,5,19
Player 305,10,18,85,1,52
Player 880,6,13,0,4,65
Player 607,10,20,53,0,75
Player 865,6,20,22,1,58
Player 322,14,1,70,0,16
Player 1,11,12,112,0,95
Player 340,4,3,38,0,62
Player 93,5,12,72,3,12
Player 460,1,4,87,5,87
Player 853,17,11,59,1,52
Player 687,22,4,170,2,56
Player 847,4,13,126,5,43
Player 326,11,16,70,2,26
Player 193,18,8,47,3,11
Player 390,16,10,46,2,85
Player 245,12,4,22,5,26
Player 827,23,7,79,5,62
Player 57,20,24,171,5,25
Player 743,2,16,8,3,21
Player 340,4,3,38,0,62
Player 636,11,21,150,4,33
Player 7,7,11,47,0,8
Player 528,24,16,65,4,33
Player 735,17,12,163,2,94
Player 114,12,9,81,4,90
Player 420,12,7,132,0,33
Player 248,18,11,21,4,60
Player 377,21,1,27,4,13
Player 66,22,15,122,1,67
Player 132,13,10,113,3,75
Player 439,22,4,70,3,41
Player 795,23,17,23,5,6
Player 862,9,10,168,5,9
Player 72,2,20,135,4,56
Player 134,20,0,71,4,88
Player 74,6,6,169,0,60
Player 42,0,4,113,3,81
Player 375,1,18,26,1,9
Player 559,11,23,105,4,79
Player 401,19,3,2,1,20
Player 966,21,17,187,2,80
Player 642,12,14,96,0,24
Player 850,21,13,39,0,25
Player 914,2,15,133,1,13
Player 221,2,10,193,3,36
Player 827,23,7,79,5,62
Player 258,9,10,198,5,82
Player 349,20,23,177,2,93
Player 30,23,12,188,5,13
Player 936,22,11,17,5,89
Player 313,19,21,16,3,9
Player 434,11,3,122,4,5
Player 366,9,12,56,4,15
Player 364,21,18,114,5,96
Player 210,17,22,19,5,26
Player 357,5,4,41,5,55
Player 832,15,12,150,5,81
Player 850,21,13,39,0,25
Player 335,22,23,148,4,78
Player 401,19,3,2,1,20
Player 905,24,0,20,1,31
Player 571,3,23,146,3,85
Player 856,8,2,53,4,65
Player 849,11,20,103,0,22
Player 737,0,5,58,0,54
Player 785,24,13,159,2,39
Player 617,3,0,134,3,48
Player 112,7,2,82,1,37
Player 615,12,22,57,1,24
Player 656,19,2,4,0,21
Player 269,23,20,198,1,54
Player 161,7,13,152,4,19
Player 5,22,0,86,1,32
Player 419,6,22,74,4,13
Player 855,5,12,164,1,2
Player 754,19,12,30,4,8
Player 689,16,18,115,5,54
Player 868,14,17,81,5,43
Player 780,2,10,113,5,4
Player 338,14,9,127,1,16
Player 618,22,4,196,5,26
Player 682,11,19,173,4,82
Player 411,23,12,105,5,88
Player 82,10,19,18,0,39
Player 572,0,16,6,5,46
Player 266,4,8,91,2,27
Player 816,18,23,182,2,72
Player 581,12,16,115,1,71
Player 829,15,2,42,5,26
Player 570,13,12,82,0,41
Player 690,24,18,91,4,90
Player 999,15,0,170,1,83
Player 98,15,6,69,2,46
Player 216,12,4,188,4,20
Player 745,16,20,64,5,21
Player 617,3,0,134,3,48
Player 327,11,8,13,1,92
Player 442,3,1,43,1,70
Player 730,12,3,70,2,98
Player 726,18,12,145,2,43
Player 947,24,18,110,0,33
Player 666,17,16,9,1,4
Player 22,4,5,113,2,37
Player 276,11,21,143,4,85
Player 731,18,2,4,3,40
Player 816,18,23,182,2,72
Player 700,9,18,84,1,52
Player 144,13,1,29,1,40
Player 198,4,4,41,3,18
Player 719,15,5,74,5,30
Player 663,23,20,57,1,60
Player 815,10,9,155,2,55
Player 517,16,5,3,5,21
Player 744,13,6,76,3,31
Player 496,10,15,53,5,68
Player 627,16,7,196,4,71
Player 732,3,11,113,3,58
Player 338,14,9,127,1,16
Player 101,4,5,168,5,22
Player 520,2,10,29,4,84
Player 439,22,4,70,3,41
Player 782,3,24,104,0,43
Player 87,12,2,74,4,39
Player 422,2,7,61,5,24
Player 625,20,12,129,5,25
Player 96,4,9,191,0,84
Player 32,18,18,101,2,38
Player 351,1,15,198,3,24
Player 974,2,22,157,5,40
Player 849,11,20,103,0,22
Player 767,7,14,52,1,47
Player 626,10,4,191,0,88
Player 849,11,20,103,0,22
Player 445,4,8,181,3,59
Player 802,12,0,56,5,84
Player 880,6,13,0,4,65
Player 427,11,0,58,0,91
Player 82,10,19,18,0,39
Player 399,3,18,109,0,79
Player 328,19,11,22,3,45
Player 246,16,10,127,0,36
Player 728,8,22,191,4,68
Player 201,22,3,80,4,63
Player 942,23,12,16,3,71
Player 825,6,16,19,2,38
Player 316,6,7,156,2,59
Player 567,21,12,38,0,96
Player 817,23,15,190,4,22
Player 757,1,18,4,5,33
Player 49,23,9,9,1,67
Player 501,18,3,120,0,64
Player 838,20,6,139,3,38
Player 47,22,15,24,4,93
Player 680,18,24,135,2,53
Player 1000,6,23,35,1,100
Player 241,1,4,49,1,33
Player 26,16,9,33,2,40
Player 66,22,15,122,1,67
Player 798,10,10,156,3,100
Player 713,23,5,47,5,53
Player 354,3,7,193,5,14
Player 335,22,23,148,4,78
Player 1,11,12,112,0,95
Player 3,21,6,108,1,12
Player 490,20,4,146,4,70
Player 665,13,6,169,5,69
Player 592,23,8,25,0,54
Player 21,6,16,47,1,88
Player 821,19,22,26,4,96
Player 853,17,11,59,1,52
Player 753,24,15,84,3,83
Player 343,12,4,21,5,61
Player 906,5,11,159,1,96
Player 760,15,20,155,5,69
Player 320,11,7,71,3,4
Player 757,1,18,4,5,33
Player 876,1,18,199,2,70
Player 56,3,0,157,2,87
Player 438,9,6,118,1,52
Player 508,0,15,197,5,23
Player 860,0,19,20,4,84
Player 562,18,1,4,4,52
Player 146,3,15,55,5,60
Player 842,1,11,172,0,70
Player 244,2,6,113,1,46
Player 410,21,23,84,5,58
Player 304,11,0,80,2,17
Player 127,3,11,151,4,60
Player 568,24,12,185,1,81
Player 143,13,22,22,4,48
Player 584,2,21,59,5,28
Player 532,21,19,5,0,98
Player 5,22,0,86,1,32
Player 553,6,22,13,5,52
Player 275,5,2,32,5,67
Player 413,2,7,90,4,14
Player 642,12,14,96,0,24
Player 325,21,5,77,5,42
Player 321,15,15,8,5,77
Player 657,10,16,126,0,61
Player 137,12,3,9,5,3
Player 64,24,21,93,0,71
Player 260,16,2,154,0,80
Player 977,7,16,127,4,24
Player 754,19,12,30,4,8
Player 305,10,18,85,1,52
Player 384,17,9,45,1,45
Player 513,13,16,189,3,59
Player 639,24,15,131,5,41
Player 229,8,17,69,5,93
Player 328,19,11,22,3,45
Player 63,4,16,53,3,51
Player 7,7,11,47,0,8
Player 514,6,17,64,3,28
Player 608,24,7,64,1,1
Player 789,10,1,12,5,68
Player 857,1,24,7,2,70
Player 523,11,21,190,2,20
Player 984,10,22,53,3,14
Player 462,7,23,198,4,63
Player 919,7,8,188,3,34
Player 542,3,12,32,0,72
Player 756,22,5,39,4,76
Player 504,15,1,20,0,31
Player 87,12,2,74,4,39
Player 677,12,3,11,2,75
Player 674,2,7,144,1,76
Player 607,10,20,53,0,75
Player 732,3,11,113,3,58
Player 90,16,17,131,1,59
Player 976,22,16,110,2,46
Player 686,18,8,151,4,19
Player 705,15,19,101,2,69
Player 967,24,13,111,4,86
Player 860,0,19,20,4,84
Player 491,5,14,35,1,10
Player 448,6,6,189,2,57
Player 130,23,17,187,2,78
Player 31,14,1,141,2,95
Player 822,19,12,5,2,92
Player 532,21,19,5,0,98
Player 781,23,2,74,5,73
Player 878,19,12,62,3,22
Player 827,23,7,79,5,62
Player 958,6,5,7,0,97
Player 785,24,13,159,2,39
Player 93,5,12,72,3,12
Player 132,13,10,113,3,75
Player 757,1,18,4,5,33
Player 406,0,15,32,0,48
Player 63,4,16,53,3,51
Player 309,16,9,96,0,27
Player 72,2,20,135,4,56
Player 446,20,11,190,2,69
Player 581,12,16,115,1,71
Player 836,12,15,171,0,66
Player 606,11,13,182,4,98
Player 891,13,18,89,3,64
Player 583,8,12,142,2,56
Player 399,3,18,109,0,79
Player 825,6,16,19,2,38
Player 994,8,7,0,3,40
Player 39,9,24,16,4,72
Player 749,18,22,122,1,7
Player 776,12,1,42,2,80
Player 130,23,17,187,2,78
Player 589,18,16,169,5,62
Player 914,2,15,133,1,13
Player 998,9,1,143,4,37
Player 109,15,9,132,1,15
Player 609,23,8,97,3,74
Player 154,23,12,0,2,83
Player 885,22,10,156,1,52
Player 294,10,1,74,3,6
Player 951,21,20,54,0,71
Player 896,20,5,147,2,44
Player 934,4,16,47,1,50
Player 762,1,4,22,4,72
Player 836,12,15,171,0,66
Player 491,5,14,35,1,10
Player 272,15,6,7,1,81
Player 825,6,16,19,2,38
Player 369,7,13,132,0,59
Player 98,15,6,69,2,46
Player 895,20,11,198,2,32
Player 94,4,12,24,4,56
Player 230,13,4,68,3,82
Player 899,7,2,82,4,97
Player 435,15,18,21,4,29
Player 999,15,0,170,1,83
Player 868,14,17,81,5,43
Player 565,19,14,119,1,1
Player 649,19,18,138,0,13
Player 56,3,0,157,2,87
Player 351,1,15,198,3,24
Player 972,22,0,161,4,96
Player 896,20,5,147,2,44
Player 487,13,9,180,3,67
Player 837,21,16,140,5,43
Player 602,18,9,117,2,0
Player 33,3,16,130,2,82
Player 580,16,24,73,5,58
Player 682,11,19,173,4,82
Player 491,5,14,35,1,10
Player 68,3,18,19,2,68
Player 571,3,23,146,3,85
Player 300,4,20,77,3,71
Player 732,3,11,113,3,58
Player 470,17,9,80,5,63
Player 827,23,7,79,5,62
Player 291,16,10,171,4,53
Player 292,20,19,32,4,9
Player 141,20,6,192,4,58
Player 784,1,17,145,0,92
Player 44,17,23,94,5,45
Player 618,22,4,196,5,26
Player 228,19,4,32,3,56
Player 680,18,24,135,2,53
Player 936,22,11,17,5,89
Player 714,2,1,66,0,63
Player 527,6,23,92,3,38
Player 858,24,23,7,3,51
Player 719,15,5,74,5,30
Player 144,13,1,29,1,40
Player 249,20,22,10,4,31
Player 377,21,1,27,4,13
Player 562,18,1,4,4,52
Player 663,23,20,57,1,60
Player 658,10,15,127,0,11
Player 284,10,2,124,3,100
Player 447,17,19,160,2,62
Player 697,13,24,167,1,5
Player 283,21,4,147,0,6
Player 698,15,21,45,0,73
Player 832,15,12,150,5,81
Player 878,19,12,62,3,22
Player 870,23,5,79,4,68
Player 271,8,8,51,4,80
Player 543,19,2,83,2,98
Player 586,21,17,24,0,49
Player 827,23,7,79,5,62
Player 343,12,4,21,5,61
Player 553,6,22,13,5,52
Player 932,17,11,54,5,26
Player 406,0,15,32,0,48
Player 19,11,12,136,4,42
Player 115,14,13,56,3,65
Player 667,8,20,127,0,41
Player 36,9,16,25,2,10
Player 754,19,12,30,4,8
Player 275,5,2,32,5,67
Player 193,18,8,47,3,11
Player 707,18,9,103,3,24
Player 741,3,8,97,5,88
Player 981,9,15,77,4,4
Player 385,19,2,174,4,46
Player 423,14,3,117,2,71
Player 774,1,19,145,3,52
Player 62,10,7,68,4,51
Player 546,19,1,52,4,41
Player 669,12,13,199,2,96
Player 638,13,22,61,5,67
Player 446,20,11,190,2,69
Player 929,21,18,89,5,31
Player 981,9,15,77,4,4
Player 528,24,16,65,4,33
Player 236,16,1,106,1,90
Player 701,21,22,105,3,1
Player 1,11,12,112,0,95
Player 95,8,12,169,1,76
Player 582,24,11,114,5,69
Player 935,14,22,2,0,67
Player 882,9,3,38,4,84
Player 782,3,24,104,0,43
Player 320,11,7,71,3,4
Player 794,12,13,50,3,21
Player 244,2,6,113,1,46
Player 66,22,15,122,1,67
Player 411,23,12,105,5,88
Player 80,0,9,39,4,89
Player 805,10,22,122,2,12
Player 894,21,7,197,1,18
Player 27,7,24,127,5,67
Player 56,3,0,157,2,87
Player 100,4,3,90,5,19
Player 237,18,0,147,5,67
Player 657,10,16,126,0,61
Player 242,14,2,69,5,5
Player 167,10,3,82,3,43
Player 652,21,22,90,3,71
Player 256,7,22,182,4,71
Player 967,24,13,111,4,86
Player 656,19,2,4,0,21
Player 675,21,1,187,2,84
Player 169,17,10,112,2,10
Player 269,23,20,198,1,54
Player 20,11,14,122,1,78
Player 841,4,19,76,0,54
Player 41,20,11,185,1,53
Player 148,2,16,35,5,32
Player 376,3,12,21,2,19
Player 833,11,21,41,0,97
Player 28,9,22,50,3,16
Player 197,18,24,145,4,7
Player 823,0,19,153,4,78
Player 406,0,15,32,0,48
Player 501,18,3,120,0,64
Player 239,19,12,163,3,89
Player 154,23,12,0,2,83
Player 794,12,13,50,3,21
Player 383,13,0,37,0,2
Player 651,22,10,199,5,48
Player 421,0,12,2,5,30
